(47.35, 11.21)
(48.98, 11.47)
(50.1, 12.7)
(51.15, 12.93)
(52.65, 13.31)
(53.66, 12.65)
(54.71, 13.45)
(56.66, 15.61)
(57.75, 16.26)
(58.77, 16.47)
(60.34, 16.82)
(61.27, 16.93)
(62.33, 17.98)
(63.36, 18.72)
(64.38, 17.93)
(65.34, 19.42)
(66.43, 19.14)
(67.52, 19.29)
(68.57, 20.78)
(69.66, 20.97)
(70.65, 22.01)
(71.59, 22.52)
(72.63, 22.27)
(73.62, 23.69)
(74.65, 23.02)
(76.11, 24.48)
(77.13, 25.06)
(78.1, 25.21)
(80.07, 26.97)
(81.03, 27.95)
(82.05, 28.44)
(82.99, 28.96)
(83.89, 29.81)
(84.96, 29.99)
(86.01, 30.45)
(86.98, 30.83)
(87.95, 31.75)
(88.78, 32.97)
(89.91, 32.75)
(90.86, 33.18)
(92.62, 35.17)
(93.65, 34.88)
(94.46, 36.33)
(95.49, 36.78)
(96.46, 37.29)
(97.38, 38.04)
(98.33, 38.47)
(99.23, 39.26)
(100.12, 39.86)
(101.02, 40.56)
(101.94, 41.24)
(102.81, 41.99)
(104.16, 43.03)
(105.37, 44.03)
(106.49, 44.29)
(107.29, 45.0)
(108.13, 45.64)
(109.57, 46.27)
(110.63, 47.6)
(111.88, 48.88)
(112.81, 49.45)
(114.23, 50.16)
(115.57, 51.12)
(116.86, 52.15)
(118.12, 52.93)
(119.14, 53.56)
(120.06, 55.18)
(121.03, 56.93)

(0.0, 0.0)
(1.11, 0.6)
(2.65, 0.04)
(3.87, -0.1)
(5.55, -0.19)
(7.34, 1.76)
(8.4, 1.14)
(9.47, 2.85)
(11.0, 2.26)
(12.51, 2.11)
(14.19, 2.4)
(15.34, 2.7)
(16.46, 2.68)
(18.08, 2.67)
(19.73, 2.75)
(20.56, 3.96)
(21.52, 3.7)
(23.37, 4.49)
(25.17, 5.04)
(26.36, 5.82)
(27.39, 5.62)
(28.42, 5.31)
(29.72, 6.14)
(30.74, 5.86)
(31.9, 6.1)
(32.98, 6.26)
(34.19, 6.52)
(35.27, 7.67)
(37.64, 8.37)
(38.76, 8.55)
(39.78, 8.29)
(40.9, 9.02)
(41.82, 8.78)
(42.96, 8.54)
(44.09, 9.69)
(45.15, 9.94)
(46.89, 11.17)
(47.93, 10.95)
(48.98, 11.17)
(50.03, 11.82)
(51.07, 12.04)
(52.1, 12.23)
(53.15, 12.42)
(54.28, 13.08)
(55.36, 14.68)
(56.4, 14.47)
(57.94, 14.29)
(59.06, 14.55)
(60.65, 16.1)
(61.79, 16.25)
(62.78, 16.86)
(63.83, 17.48)
(64.9, 18.09)
(65.94, 18.7)
(66.97, 17.9)
(67.96, 18.94)
(69.05, 19.49)
(70.09, 20.56)
(71.13, 19.73)
(72.12, 19.88)
(73.15, 21.77)
(74.11, 22.75)
(75.14, 23.24)
(76.29, 21.66)
(78.15, 24.82)
(79.31, 23.62)
(80.73, 25.48)
(81.7, 25.55)
(82.67, 26.49)
(83.65, 26.06)
(84.61, 26.96)
(86.05, 27.64)
(86.93, 29.48)
(88.18, 29.4)
(89.06, 30.34)
(90.17, 29.93)
(91.72, 30.4)
(92.61, 31.71)
(93.57, 32.12)
(94.6, 32.87)
(95.55, 33.42)
(96.58, 33.74)
(97.62, 33.87)
(98.42, 35.15)
(100.35, 36.12)
(101.27, 36.62)
(102.78, 37.09)
(104.08, 38.5)
(104.97, 39.54)
